id,image_id,prediction_list
1369,005777.jpg,"[['person', 0.3441191613674164, 191, 7, 479, 323], ['person', 0.2567773461341858, -11, 30, 140, 328]]"
1370,003540.jpg,"[['aeroplane', 0.0, 0, 0, 0, 0]]"
1371,002314.jpg,"[['person', 0.2306065559387207, 39, 254, 313, 509], ['cow', 0.21389760076999664, 27, 10, 294, 262], ['person', 0.11068703234195709, 180, 266, 308, 499]]"
1372,007714.jpg,"[['person', 0.7293336391448975, 470, 140, 491, 209], ['car', 0.46187564730644226, 167, 120, 343, 264], ['person', 0.33293992280960083, 1, 162, 36, 255]]"
1373,005950.jpg,"[['boat', 0.3074941039085388, -7, 107, 176, 195], ['boat', 0.30676960945129395, 26, 90, 370, 208], ['boat', 0.2185634821653366, 158, 130, 453, 203]]"
1374,009395.jpg,"[['bird', 0.45259803533554077, 79, 164, 200, 231], ['bird', 0.170339435338974, 113, 163, 187, 214]]"
1375,004072.jpg,"[['sheep', 0.7143414616584778, 319, 188, 375, 249], ['person', 0.4572535753250122, 144, 96, 260, 398], ['person', 0.2222488522529602, 181, 132, 273, 367]]"
1376,001173.jpg,"[['person', 0.32283201813697815, -31, 46, 212, 325], ['cat', 0.1833602339029312, 274, 38, 490, 326]]"
1377,009462.jpg,"[['pottedplant', 0.6382660269737244, 119, 285, 230, 449], ['pottedplant', 0.17206132411956787, 185, 301, 260, 432], ['tvmonitor', 0.10221920907497406, 1, 0, 87, 128]]"
1378,006633.jpg,"[['person', 0.5666552782058716, 233, 70, 436, 378], ['tvmonitor', 0.3512985408306122, 40, 120, 145, 244]]"
1379,002894.jpg,"[['aeroplane', 0.2965944707393646, 7, 116, 480, 315]]"
1380,005671.jpg,"[['dog', 0.7410759925842285, -3, 31, 475, 373]]"
1381,007409.jpg,"[['cat', 0.6160915493965149, 48, 54, 480, 340]]"
1382,001687.jpg,"[['bird', 0.4476836323738098, 120, 252, 331, 501], ['bird', 0.2827743589878082, 189, 122, 268, 249], ['sheep', 0.179421067237854, 205, 129, 256, 216]]"
1383,007509.jpg,"[['horse', 0.4124588668346405, 52, 84, 248, 373], ['person', 0.11977676302194595, 135, 126, 260, 351]]"
1384,006317.jpg,"[['person', 0.37546712160110474, 260, 78, 412, 362], ['bicycle', 0.37288716435432434, 222, 180, 448, 378], ['bus', 0.2211536020040512, 6, -1, 309, 244]]"
1385,005458.jpg,"[['aeroplane', 0.39926618337631226, 38, 164, 433, 308], ['aeroplane', 0.22008556127548218, 157, 124, 366, 208]]"
1386,007151.jpg,"[['person', 0.43896201252937317, 161, 46, 371, 388]]"
1387,001134.jpg,"[['motorbike', 0.5832181572914124, 49, 188, 151, 296], ['motorbike', 0.34112975001335144, 173, 190, 310, 279], ['car', 0.16672082245349884, 322, 127, 510, 355]]"
1388,005149.jpg,"[['cat', 0.36808183789253235, 171, 108, 501, 341], ['dog', 0.2570749521255493, 190, 0, 351, 167]]"
1389,008182.jpg,"[['person', 0.2883963882923126, 12, 18, 69, 123], ['cat', 0.23500648140907288, 49, 97, 475, 262]]"
1390,003418.jpg,"[['dog', 0.43945881724357605, 162, 272, 196, 379], ['person', 0.3432161509990692, 274, 250, 342, 369], ['dog', 0.19678980112075806, 75, 354, 164, 444], ['cat', 0.1778475046157837, 16, 356, 116, 444], ['tvmonitor', 0.16403552889823914, 285, 160, 367, 299]]"
1391,004577.jpg,"[['cat', 0.42995405197143555, 80, 85, 307, 216], ['cat', 0.3413378596305847, 94, 89, 430, 265], ['cat', 0.13680115342140198, 24, 67, 449, 386]]"
1392,006399.jpg,"[['person', 0.3641848564147949, 7, 11, 168, 313], ['dog', 0.34926319122314453, 212, 30, 469, 318], ['person', 0.3288221061229706, 5, 21, 92, 305], ['person', 0.13823315501213074, 38, 11, 273, 310]]"
1393,006594.jpg,"[['dog', 0.3271709680557251, 96, 131, 244, 397], ['person', 0.2798353433609009, 291, 168, 335, 299], ['bicycle', 0.23597854375839233, 4, 140, 217, 320], ['bicycle', 0.21220330893993378, -6, 159, 41, 296], ['bicycle', 0.1069391742348671, -22, 171, 83, 295]]"
1394,007028.jpg,"[['person', 0.4672899842262268, 82, 58, 299, 331], ['person', 0.41847681999206543, 310, 24, 422, 260], ['person', 0.3311479687690735, 227, 19, 312, 118], ['person', 0.1314888298511505, 222, -1, 321, 181]]"
1395,009660.jpg,"[['person', 0.40093180537223816, 32, 182, 212, 421], ['person', 0.1717049479484558, 181, 156, 277, 320], ['person', 0.13209138810634613, 10, 257, 115, 427], ['dog', 0.1243685856461525, 210, 208, 354, 400]]"
1396,005967.jpg,"[['horse', 0.6596875786781311, 86, 38, 218, 200], ['person', 0.5715278387069702, 122, 27, 176, 128], ['person', 0.1992671936750412, 138, 25, 203, 127]]"
1397,005921.jpg,"[['person', 0.8040578365325928, 15, 82, 94, 345], ['person', 0.6920522451400757, 100, 95, 170, 323], ['person', 0.5883890390396118, 436, 97, 474, 192], ['person', 0.4828566908836365, 210, 62, 312, 319], ['person', 0.42924395203590393, 69, 63, 112, 124], ['person', 0.39527085423469543, 294, 54, 437, 358], ['person', 0.3109396994113922, 166, 75, 232, 303], ['person', 0.10886837542057037, 384, 80, 445, 193]]"
1398,003033.jpg,"[['car', 0.48618489503860474, 15, 229, 313, 428]]"
1399,002771.jpg,"[['train', 0.592054545879364, 34, 2, 276, 262]]"
1400,004381.jpg,"[['horse', 0.531141996383667, 27, 41, 440, 329], ['person', 0.2927757799625397, 234, 36, 362, 180]]"
1401,006015.jpg,"[['person', 0.4719041883945465, 262, 268, 292, 312], ['person', 0.3289206922054291, 274, 264, 303, 310], ['person', 0.12513232231140137, 227, 266, 259, 313]]"
1402,008045.jpg,"[['diningtable', 0.1887996941804886, 64, 51, 464, 313]]"
1403,000071.jpg,"[['car', 0.30177539587020874, 63, 94, 421, 274]]"
1404,005353.jpg,"[['sofa', 0.6999914050102234, 1, 105, 492, 303], ['sofa', 0.1164921224117279, -20, 115, 287, 292]]"
1405,002455.jpg,"[['person', 0.564538300037384, 199, 139, 293, 232], ['person', 0.530888557434082, 277, 111, 417, 248], ['person', 0.465863972902298, 92, 134, 231, 272], ['person', 0.18195141851902008, 170, 147, 367, 337], ['diningtable', 0.13294710218906403, 86, 235, 296, 340], ['chair', 0.11332802474498749, 442, 251, 511, 380]]"
1406,004335.jpg,"[['car', 0.7160539031028748, 119, 74, 361, 284]]"
1407,005528.jpg,"[['dog', 0.5826230049133301, 134, 29, 480, 398]]"
1408,002660.jpg,"[['person', 0.43344181776046753, 105, 116, 239, 273], ['person', 0.22098450362682343, 216, 154, 530, 397], ['person', 0.1269996613264084, 99, -10, 154, 33]]"
1409,009387.jpg,"[['bus', 0.45134028792381287, 217, 245, 321, 281], ['train', 0.2111610621213913, 12, 3, 474, 280]]"
1410,004765.jpg,"[['person', 0.41505810618400574, 15, 19, 287, 466], ['bicycle', 0.37703314423561096, 21, 231, 274, 506]]"
1411,005753.jpg,"[['person', 0.4961422085762024, 38, 68, 204, 345], ['tvmonitor', 0.42187821865081787, 405, 89, 490, 260], ['tvmonitor', 0.11302469670772552, 371, 93, 457, 259]]"
1412,005080.jpg,"[['cow', 0.397403359413147, 112, 54, 416, 291]]"
1413,007643.jpg,"[['boat', 0.12854613363742828, 92, 25, 247, 134]]"
1414,008129.jpg,"[['car', 0.3834008276462555, 93, 113, 326, 321]]"
1415,002936.jpg,"[['cat', 0.25849929451942444, 32, 4, 448, 316]]"
1416,008339.jpg,"[['train', 0.3374728560447693, 74, 153, 184, 234], ['train', 0.20211845636367798, 154, 158, 382, 231]]"
1417,007945.jpg,"[['train', 0.7587385177612305, 81, 119, 454, 279]]"
1418,001034.jpg,"[['car', 0.5209757685661316, 188, 210, 443, 318]]"
1419,000886.jpg,"[['person', 0.3157523274421692, 7, 25, 470, 344]]"
1420,006115.jpg,"[['person', 0.5766491889953613, 2, 287, 110, 385], ['pottedplant', 0.2609316408634186, 18, 67, 165, 231], ['sofa', 0.2482825070619583, 72, 204, 467, 383], ['pottedplant', 0.16770264506340027, 0, 112, 94, 304]]"
1421,002035.jpg,"[['pottedplant', 0.6063814163208008, 291, 47, 399, 192], ['pottedplant', 0.57167649269104, 14, -7, 98, 147], ['pottedplant', 0.3298977315425873, 38, 18, 124, 163], ['pottedplant', 0.2565995156764984, 90, 70, 149, 170], ['pottedplant', 0.18564754724502563, 117, 31, 194, 149], ['pottedplant', 0.1766359955072403, 74, 21, 176, 161], ['pottedplant', 0.1460631638765335, 58, 60, 118, 169], ['diningtable', 0.12557865679264069, 54, 127, 338, 337]]"
1422,002363.jpg,"[['person', 0.7978445887565613, 190, 188, 224, 323], ['person', 0.718994140625, 105, 205, 143, 341], ['person', 0.6632381081581116, 236, 180, 270, 320], ['person', 0.4966961443424225, 11, 197, 53, 348], ['person', 0.33368170261383057, 221, 185, 256, 316], ['person', 0.1027381643652916, 132, 193, 183, 324]]"
1423,005366.jpg,"[['person', 0.3416511118412018, 101, 41, 365, 376], ['person', 0.33455556631088257, 25, 19, 159, 341], ['person', 0.2382492572069168, 289, 12, 459, 351], ['person', 0.17129209637641907, 15, 28, 98, 328], ['person', 0.10827518999576569, 444, -5, 497, 96]]"
1424,006510.jpg,"[['car', 0.6828411221504211, 80, 111, 445, 298]]"
1425,003347.jpg,"[['aeroplane', 0.616043746471405, 108, 86, 153, 116]]"
1426,008278.jpg,"[['boat', 0.8243421316146851, 82, 82, 219, 302], ['boat', 0.27542349696159363, 307, 206, 333, 280], ['boat', 0.26939475536346436, -3, 185, 38, 249]]"
1427,001856.jpg,"[['person', 0.5757648944854736, 108, 172, 161, 301], ['person', 0.2554160952568054, 97, 185, 120, 270]]"
1428,004860.jpg,"[['car', 0.5625694394111633, 19, 75, 364, 402], ['pottedplant', 0.1151653602719307, 14, 6, 71, 92]]"
1429,000166.jpg,"[['person', 0.8102399110794067, 261, 184, 280, 219], ['person', 0.7736456394195557, 81, 119, 160, 238], ['person', 0.7624906897544861, 325, 170, 353, 279], ['horse', 0.6607761979103088, 56, 157, 207, 306], ['person', 0.4822699725627899, -4, 163, 20, 270], ['person', 0.2022353708744049, 248, 181, 295, 270], ['person', 0.18219847977161407, 279, 182, 336, 276], ['person', 0.14559803903102875, 226, 185, 250, 219], ['cow', 0.10825774818658829, 468, 198, 507, 258]]"
1430,007632.jpg,"[['car', 0.18868722021579742, 77, 265, 406, 323], ['aeroplane', 0.18711444735527039, 3, 74, 493, 346]]"
1431,003756.jpg,"[['aeroplane', 0.0, 0, 0, 0, 0]]"
1432,005204.jpg,"[['car', 0.5241965055465698, 434, 147, 507, 209], ['car', 0.5037743449211121, 153, 140, 361, 221]]"
1433,003080.jpg,"[['cat', 0.5202001929283142, 3, 83, 387, 321]]"
1434,009152.jpg,"[['person', 0.43594643473625183, 90, 142, 171, 305], ['motorbike', 0.35562559962272644, 116, 211, 202, 323]]"
1435,001664.jpg,"[['person', 0.5526978373527527, 42, 4, 295, 326]]"
1436,001808.jpg,"[['person', 0.49225667119026184, 401, 67, 500, 339], ['person', 0.36813199520111084, 360, 74, 463, 327], ['person', 0.3485448658466339, 253, 72, 332, 321], ['person', 0.2893148362636566, 353, 60, 404, 151], ['person', 0.24715785682201385, -22, 45, 67, 305], ['train', 0.12020523101091385, 10, 6, 301, 196]]"
1437,003850.jpg,"[['bird', 0.5094289779663086, 119, 123, 410, 375]]"
1438,005694.jpg,"[['car', 0.7014188170433044, 20, 71, 438, 367]]"
1439,000984.jpg,"[['car', 0.7638370394706726, 0, 323, 34, 369], ['car', 0.7373131513595581, 229, 301, 319, 353], ['car', 0.6635470390319824, 194, 307, 225, 361], ['person', 0.5675003528594971, 65, 293, 136, 507], ['person', 0.4349144697189331, 47, 319, 65, 374], ['person', 0.19512377679347992, 312, 241, 337, 359], ['car', 0.18905329704284668, 203, 306, 241, 356], ['car', 0.18257763981819153, 20, 326, 44, 363]]"
1440,005277.jpg,"[['dog', 0.6561942100524902, 196, 104, 322, 243], ['car', 0.14602169394493103, 450, -1, 505, 24]]"
1441,005512.jpg,"[['dog', 0.36820080876350403, -11, 19, 256, 335], ['dog', 0.2512645423412323, 221, 22, 455, 153], ['dog', 0.12634743750095367, 20, 16, 466, 329]]"
1442,009300.jpg,"[['bird', 0.6207945346832275, 65, 123, 176, 390], ['bird', 0.49283862113952637, 187, 95, 276, 277]]"
1443,004657.jpg,"[['aeroplane', 0.0, 0, 0, 0, 0]]"
1444,002421.jpg,"[['horse', 0.4356177747249603, 142, 83, 405, 308], ['person', 0.27140140533447266, 211, 17, 373, 272], ['person', 0.22347700595855713, 234, 34, 325, 232]]"
1445,004784.jpg,"[['aeroplane', 0.5922703146934509, 201, 128, 244, 238]]"
1446,000287.jpg,"[['person', 0.4947795271873474, 432, 66, 481, 135], ['person', 0.3217765986919403, -7, 9, 322, 358], ['person', 0.13625136017799377, 269, 45, 550, 360], ['person', 0.10511933267116547, 415, 50, 492, 171]]"
1447,001369.jpg,"[['car', 0.7309802770614624, 13, 59, 338, 460], ['car', 0.302187979221344, 25, 52, 146, 135], ['car', 0.1637909859418869, 147, 59, 304, 122], ['car', 0.12903811037540436, 47, 46, 214, 127]]"
1448,009103.jpg,"[['dog', 0.28705930709838867, 142, 125, 344, 294], ['dog', 0.20197631418704987, 78, -9, 526, 283], ['cat', 0.18978337943553925, 359, 213, 459, 278]]"
1449,001178.jpg,"[['train', 0.635523796081543, 5, 128, 471, 185]]"
1450,002093.jpg,"[['tvmonitor', 0.391563355922699, 147, 6, 331, 205]]"
1451,004435.jpg,"[['person', 0.4628264904022217, 116, 37, 360, 335], ['person', 0.4323825538158417, 12, 192, 177, 351], ['person', 0.33627715706825256, 286, 153, 390, 329], ['person', 0.19329100847244263, 391, 258, 490, 333]]"
1452,006915.jpg,"[['dog', 0.4134959280490875, 71, 105, 404, 339], ['person', 0.36589860916137695, 358, -21, 464, 208], ['person', 0.15011368691921234, 387, 145, 441, 254], ['dog', 0.13682164251804352, 297, 201, 441, 357]]"
1453,005876.jpg,"[['cow', 0.3340827226638794, 175, 247, 403, 416]]"
1454,000624.jpg,"[['person', 0.9080392122268677, 335, 76, 352, 100], ['person', 0.8627566695213318, 435, 83, 451, 143], ['person', 0.6300215721130371, 391, 72, 416, 146], ['person', 0.5594425201416016, 467, 77, 498, 175], ['person', 0.49986323714256287, -8, 175, 68, 330], ['car', 0.48203662037849426, 30, 54, 494, 309], ['person', 0.26048627495765686, 361, 74, 390, 129], ['person', 0.25100579857826233, 333, 75, 361, 123], ['person', 0.23293614387512207, 355, 73, 380, 106], ['person', 0.22999972105026245, 7, 53, 84, 165], ['person', 0.19104741513729095, 440, 93, 456, 147], ['person', 0.12844054400920868, -4, 55, 47, 163], ['person', 0.11324011534452438, -8, 46, 114, 263], ['person', 0.11139845103025436, 468, 58, 498, 118]]"
1455,002506.jpg,"[['chair', 0.392845094203949, 146, 56, 307, 334], ['chair', 0.32784080505371094, 22, 37, 189, 432], ['chair', 0.3223598003387451, -7, 40, 40, 197], ['chair', 0.24269461631774902, 2, 1, 75, 178], ['chair', 0.21779261529445648, 86, 42, 271, 415], ['chair', 0.18917426466941833, 281, 17, 327, 175]]"
1456,001471.jpg,"[['cow', 0.5074684023857117, 186, 118, 312, 420]]"
1457,001791.jpg,"[['person', 0.5311009287834167, -24, 14, 414, 494]]"
1458,001189.jpg,"[['chair', 0.7862708568572998, 264, 243, 336, 427], ['chair', 0.707091212272644, 46, 246, 127, 411], ['chair', 0.5983189344406128, 147, 269, 249, 428], ['chair', 0.3465874195098877, 256, 229, 317, 385], ['diningtable', 0.24094447493553162, 200, 252, 302, 413], ['chair', 0.14931899309158325, 86, 232, 150, 381], ['diningtable', 0.11349174380302429, 101, 253, 197, 418]]"
1459,002264.jpg,"[['chair', 0.3609963357448578, 218, 243, 279, 352], ['sofa', 0.20278072357177734, 25, 277, 223, 484], ['tvmonitor', 0.10319486260414124, 257, 47, 361, 281]]"
1460,004206.jpg,"[['bird', 0.3383716344833374, 40, 56, 350, 375]]"
1461,005435.jpg,"[['motorbike', 0.12510918080806732, 5, 158, 364, 446], ['bus', 0.1105639860033989, 294, 194, 369, 290]]"
1462,004126.jpg,"[['person', 0.46190065145492554, 86, 55, 212, 307], ['horse', 0.38355016708374023, 82, 104, 202, 463]]"
1463,001984.jpg,"[['dog', 0.41641536355018616, 213, 115, 403, 333], ['dog', 0.24774907529354095, 37, 242, 277, 367], ['dog', 0.24326327443122864, 25, 28, 289, 333], ['dog', 0.18707029521465302, 365, 120, 529, 352]]"
1464,008340.jpg,"[['cat', 0.37863779067993164, 32, 4, 441, 367], ['cat', 0.10442646592855453, -23, -10, 350, 257]]"
1465,002336.jpg,"[['bird', 0.28933459520339966, -18, 178, 189, 383], ['bird', 0.2126549482345581, 26, 109, 448, 294]]"
1466,003153.jpg,"[['person', 0.4915638566017151, 81, 115, 183, 250], ['person', 0.43059611320495605, 357, 207, 471, 361], ['person', 0.3328462839126587, 152, 131, 301, 251], ['diningtable', 0.23647521436214447, -26, 220, 417, 394], ['person', 0.19377730786800385, 92, 94, 137, 155]]"
1467,008996.jpg,"[['car', 0.46367037296295166, 340, 138, 375, 198], ['dog', 0.35531213879585266, 49, 151, 316, 468]]"
1468,009364.jpg,"[['person', 0.3973947763442993, 2, 25, 387, 369], ['person', 0.2550704777240753, 0, 19, 42, 110], ['person', 0.2509709298610687, 240, 9, 517, 362], ['person', 0.1454433798789978, -14, 9, 54, 230]]"
1469,009352.jpg,"[['dog', 0.46421340107917786, 246, 123, 359, 267], ['person', 0.2580600380897522, 368, -12, 511, 299], ['chair', 0.1203397884964943, 234, 27, 377, 214]]"
1470,004103.jpg,"[['horse', 0.4738781154155731, 182, 214, 233, 303], ['person', 0.4346810579299927, 190, 196, 220, 264], ['person', 0.23492856323719025, 100, 200, 134, 246]]"
1471,004022.jpg,"[['cow', 0.5634524822235107, 49, 208, 124, 263], ['sheep', 0.3182055652141571, 206, 173, 239, 197], ['sheep', 0.16447673738002777, 75, 159, 110, 188], ['sheep', 0.14481189846992493, 459, 147, 502, 189]]"
1472,001344.jpg,"[['sheep', 0.25302302837371826, 64, 75, 392, 386]]"
1473,006984.jpg,"[['tvmonitor', 0.9091467261314392, 254, 60, 297, 95], ['tvmonitor', 0.875836968421936, 301, 64, 346, 97], ['tvmonitor', 0.8250297904014587, 54, 102, 127, 170], ['chair', 0.722396731376648, 307, 96, 345, 146], ['chair', 0.5775430798530579, 229, 136, 292, 210], ['tvmonitor', 0.5363373160362244, 360, 62, 400, 101], ['tvmonitor', 0.4042808711528778, 273, 63, 320, 95], ['tvmonitor', 0.3874678611755371, 187, 74, 234, 121], ['chair', 0.38271766901016235, -2, 99, 38, 177], ['tvmonitor', 0.3355547785758972, 128, 77, 189, 151], ['tvmonitor', 0.259430468082428, 337, 63, 384, 98], ['tvmonitor', 0.24190673232078552, 306, 56, 347, 124], ['tvmonitor', 0.19539517164230347, 364, 49, 400, 127], ['chair', 0.1775798201560974, 357, 111, 403, 207], ['tvmonitor', 0.1490766555070877, 224, 59, 267, 93], ['chair', 0.14800556004047394, 262, 169, 337, 275], ['tvmonitor', 0.14127039909362793, 190, 56, 241, 98], ['tvmonitor', 0.12705564498901367, 156, 76, 221, 125], ['chair', 0.12386409193277359, 339, 82, 374, 159], ['chair', 0.11290327459573746, 12, 96, 68, 174], ['chair', 0.1094055101275444, 157, 233, 277, 310], ['tvmonitor', 0.102447509765625, 28, 79, 160, 173], ['chair', 0.1016639992594719, -12, 80, 48, 166], ['tvmonitor', 0.10048087686300278, 180, 81, 237, 143], ['chair', 0.1001039519906044, 329, 101, 395, 173]]"
1474,006957.jpg,"[['person', 0.6058515906333923, 287, 190, 373, 374], ['person', 0.47537046670913696, 326, 139, 502, 374], ['person', 0.402844101190567, 116, 223, 281, 391], ['person', 0.19963231682777405, 217, 172, 330, 341], ['person', 0.16761699318885803, 225, 184, 311, 274]]"
1475,001805.jpg,"[['person', 0.4148368239402771, 364, 10, 515, 309], ['person', 0.38890066742897034, 33, 48, 145, 199], ['diningtable', 0.24246852099895477, 4, 150, 472, 345], ['diningtable', 0.10578978061676025, 80, 132, 454, 281]]"
1476,008192.jpg,"[['sheep', 0.7456239461898804, 233, 177, 355, 322], ['person', 0.5182524919509888, 165, 72, 243, 236], ['sheep', 0.35898497700691223, 381, 159, 528, 307], ['cow', 0.26165252923965454, 397, 32, 477, 159], ['sheep', 0.10002345591783524, 390, 125, 498, 226]]"
1477,006558.jpg,"[['dog', 0.2658800184726715, 17, 116, 301, 332]]"
1478,005712.jpg,"[['dog', 0.3678373694419861, -7, 13, 341, 331], ['person', 0.3521004319190979, 235, 12, 521, 311], ['person', 0.13102219998836517, 323, 82, 502, 322]]"
1479,005739.jpg,"[['person', 0.765255331993103, 286, 93, 344, 204], ['car', 0.5719723701477051, 439, 154, 509, 233], ['bus', 0.27655914425849915, 353, 109, 455, 191], ['bus', 0.17974136769771576, 313, 90, 442, 208], ['bus', 0.1346002221107483, 411, 112, 482, 184]]"
1480,006812.jpg,"[['bird', 0.3891187906265259, 32, 53, 361, 342]]"
1481,003235.jpg,"[['person', 0.709722101688385, 104, 68, 257, 286], ['horse', 0.6859455704689026, 98, 98, 266, 476]]"
1482,002236.jpg,"[['train', 0.7101802229881287, 3, 12, 403, 306]]"
1483,002550.jpg,"[['person', 0.6404149532318115, 37, 36, 313, 504]]"
